#{"t_start": 1774883352.9148605, "env_id": "None"}
r,l,t
8941.300059,50,15.73651
2818.812525,50,15.766111
13768.525034,50,15.79773
10725.725057,50,15.827861
7746.237554,50,15.926597
5647.787558,50,15.956102
6805.562558,50,15.994255
5803.562559,50,16.019288
4195.637559,50,16.050647
9834.787558,50,16.160722
11461.975051,50,16.19958
11384.025059,50,16.237223
5628.287557,50,16.276649
1586.187558,50,16.309773
8964.337558,50,16.40602
315.862523,50,16.431196
8410.225059,50,16.472775
7621.275057,50,16.510485
3650.725034,50,16.543885
10155.212534,50,16.636409
3670.475053,50,16.668335
7199.412552,50,16.717938
8493.98755,50,16.748235
6104.537553,50,16.781019
6315.91256,50,16.872239
11847.01255,50,16.905614
11334.375054,50,16.9375
8836.96256,50,16.971385
5960.762545,50,17.003004
9943.06256,50,17.038385
10106.63756,50,17.137014
4856.175058,50,17.171151
-2550.262439,50,17.201653
8220.237548,50,17.234445
-1051.524981,50,17.253958
11838.400052,50,17.353034
6457.300039,50,17.398701
6858.025051,50,17.42821
9883.862557,50,17.466339
6311.675059,50,17.491973
10813.387557,50,17.594445
3910.55006,50,17.624319
9627.112542,50,17.655931
4159.537559,50,17.681765
9146.08755,50,17.719633
-1369.999974,50,17.81801
1428.062542,50,17.839842
6534.075041,50,17.881734
5764.975059,50,17.916296
-252.774939,50,17.949111
14004.075043,50,18.046329
4416.037558,50,18.078109
9983.450046,50,18.109894
8464.225058,50,18.145733
7723.625032,50,18.173408
6087.200056,50,18.280346
9944.525045,50,18.317106
8116.962542,50,18.347816
8192.162559,50,18.378831
10719.775058,50,18.410606
12858.500057,50,18.505409
11266.637556,50,18.537431
617.462557,50,18.569327
10411.337558,50,18.600857
9499.037552,50,18.632735
8710.550056,50,18.725822
8179.212558,50,18.759187
5804.975058,50,18.790777
13459.012559,50,18.822426
4165.025059,50,18.859957
6575.725058,50,18.958752
6283.83754,50,18.98835
10219.550026,50,19.02025
5321.275058,50,19.043785
5007.875043,50,19.088887
5868.700058,50,19.119504
3679.050026,50,19.215663
4075.28756,50,19.247193
8129.875059,50,19.281034
8543.337559,50,19.314558
1960.500018,50,19.350855
6599.600031,50,19.455123
7162.075059,50,19.486409
5561.600041,50,19.5157
4736.087559,50,19.547456
5908.775027,50,19.581106
5907.712561,50,19.660707
5573.337544,50,19.708141
6771.025022,50,19.740243
10869.075054,50,19.771709
5476.375058,50,19.810261
11224.762543,50,19.906298
9265.350034,50,19.937915
-836.724942,50,19.969523
7648.037558,50,19.999133
11238.912548,50,20.030511
12693.287558,50,20.121594
692.762559,50,20.153211
10824.250046,50,20.18483
12529.725054,50,20.216458
3846.275059,50,20.250082
7435.162558,50,20.341053
7291.387536,50,20.372765
6259.450059,50,20.410121
9713.637551,50,20.439989
12647.600036,50,20.471601
13158.525059,50,20.564375
4065.200059,50,20.611287
8163.600022,50,20.641855
2380.287555,50,20.675453
10833.462559,50,20.709058
5091.650036,50,20.813888
5610.900055,50,20.845676
9379.587537,50,20.863581
5300.275061,50,20.912157
11513.912557,50,20.947628
12051.950051,50,20.97616
2345.062527,50,21.076955
9054.987558,50,21.116067
1766.325052,50,21.151503
1167.812558,50,21.183122
1754.012559,50,21.214235
10403.350058,50,21.312238
7449.300045,50,21.33666
4409.31256,50,21.37429
9027.912547,50,21.407825
2292.225033,50,21.441589
7381.362558,50,21.538328
12310.900031,50,21.557896
7787.81256,50,21.601681
6494.787554,50,21.631557
9892.725031,50,21.663174
7396.525049,50,21.747864
7550.362552,50,21.779851
7120.712551,50,21.817095
8203.162558,50,21.842868
8170.700033,50,21.874658
1122.112559,50,21.969894
8974.01254,50,22.001537
11381.937558,50,22.047381
5988.487559,50,22.080865
12485.750058,50,22.113863
6297.800058,50,22.204543
11486.050057,50,22.237378
7992.075059,50,22.269152
9595.337555,50,22.300479
1708.325046,50,22.338289
11165.66256,50,22.42712
2578.237557,50,22.474369
10924.925051,50,22.505893
11636.86255,50,22.537658
4939.28756,50,22.569226
13530.012553,50,22.664616
11999.837553,50,22.696228
5215.987553,50,22.714521
4389.737557,50,22.743877
12538.412553,50,22.789263
10125.712557,50,22.820545
7065.137557,50,22.921691
8443.150058,50,22.949207
10680.150059,50,22.986919
14533.32505,50,23.014698
12942.637555,50,23.044363
10405.812548,50,23.149564
-1314.862438,50,23.181088
9072.67505,50,23.202481
7377.737553,50,23.240839
8362.60006,50,23.274063
5335.525047,50,23.373486
2043.78756,50,23.408792
6630.337558,50,23.440417
2296.225044,50,23.47187
12780.975053,50,23.503619
6468.987553,50,23.611313
2903.100058,50,23.642839
7161.512558,50,23.662674
11272.600058,50,23.69423
683.375046,50,23.737444
11245.937559,50,23.830305
6173.387557,50,23.861913
13174.362542,50,23.883489
2533.475055,50,23.926377
8974.850052,50,23.962728
6571.525057,50,24.057533
994.187558,50,24.099648
1769.762559,50,24.13043
9338.750059,50,24.165455
5173.475059,50,24.196982
6587.050059,50,24.295324
1788.987561,50,24.324788
6110.900053,50,24.356687
7168.475032,50,24.372738
12799.450058,50,24.417434
7814.575059,50,24.507552
3832.037539,50,24.54266
9983.050056,50,24.577439
9072.66255,50,24.609971
12344.487559,50,24.641616
5511.22506,50,24.720919
7929.675051,50,24.768664
9628.275031,50,24.804179
-3632.162443,50,24.833177
3117.637526,50,24.862847
13910.287558,50,24.898194
3582.725059,50,25.001774
7438.062557,50,25.033575
8330.900059,50,25.06574
12382.287558,50,25.101087
6416.325055,50,25.133872
12137.712546,50,25.236348
4328.375058,50,25.267956
13237.762546,50,25.29957
9220.662528,50,25.32952
7463.26256,50,25.352788
8438.912558,50,25.463315
4223.200058,50,25.494857
6048.087553,50,25.526381
9395.912559,50,25.558032
5993.637559,50,25.589759
7983.587557,50,25.669098
9904.20006,50,25.700661
-476.899965,50,25.750269
13144.087557,50,25.779656
11368.325049,50,25.820867
3589.800058,50,25.921596
8712.500057,50,25.953271
6465.575053,50,25.983124
630.612559,50,26.012726
11333.962558,50,26.042604
11866.037558,50,26.135177
10433.050049,50,26.159005
1885.08756,50,26.190519
7852.125054,50,26.221873
6925.17502,50,26.267455
12663.875058,50,26.364434
8651.937543,50,26.400393
12049.450057,50,26.437805
6718.200025,50,26.45954
-361.787442,50,26.491128
11956.387557,50,26.586264
10112.012549,50,26.619716
8557.475061,50,26.649013
7101.61256,50,26.680591
5567.512557,50,26.719992
9578.687553,50,26.746526
8923.012561,50,26.850621
2522.025058,50,26.886199
9196.337558,50,26.920189
7590.500029,50,26.951588
-1290.89994,50,26.983191
9623.150029,50,27.07601
5090.462545,50,27.107993
8004.262558,50,27.144171
7986.787547,50,27.171866
14705.950059,50,27.203681
9163.937523,50,27.299347
7437.187543,50,27.336648
2191.787557,50,27.368258
13191.27503,50,27.394063
5991.912543,50,27.425503
6760.837529,50,27.521051
12328.07504,50,27.561153
5153.125026,50,27.594039
9054.775046,50,27.625167
10586.012554,50,27.657038
14557.875059,50,27.748113
8801.250057,50,27.779721
7053.387559,50,27.815526
6412.550058,50,27.851354
6382.225051,50,27.880958
12715.050049,50,27.963812
3962.48756,50,28.007411
7771.725054,50,28.040961
10170.450044,50,28.074223
14006.625053,50,28.105879
10617.687558,50,28.198943
6385.125058,50,28.230062
4067.712559,50,28.263692
3508.412557,50,28.293553
11100.875054,50,28.327377
12083.687546,50,28.421854
5539.575059,50,28.453462
6053.52506,50,28.485079
9539.375044,50,28.516693
10258.287557,50,28.546826
4548.475058,50,28.580182
8932.337559,50,28.675336
7948.525056,50,28.719184
8275.350061,50,28.751055
12570.787557,50,28.782658
5954.012537,50,28.81428
3815.112517,50,28.907291
7467.412555,50,28.940604
8306.937543,50,28.972931
9762.787556,50,29.005211
8231.575059,50,29.034991
7947.800061,50,29.126122
7933.33756,50,29.149401
-1290.774942,50,29.187766
-823.17494,50,29.216782
4161.38756,50,29.24806
10584.35005,50,29.355169
5153.000059,50,29.386738
8465.362551,50,29.422636
5737.337559,50,29.450388
9435.612546,50,29.482133
7955.687553,50,29.592165
12064.075056,50,29.622661
4697.550059,50,29.651918
9241.675044,50,29.687168
6877.350059,50,29.718783
8917.237554,50,29.817624
9514.56254,50,29.852166
6359.475058,50,29.877033
3501.475056,50,29.908784
11369.462545,50,29.940578
11580.537559,50,30.037056
-4884.137442,50,30.067465
11453.200032,50,30.098018
5347.850033,50,30.13178
444.000054,50,30.162347
8118.250045,50,30.257167
10222.612558,50,30.288652
10535.937558,50,30.32345
4857.075044,50,30.351755
6707.087555,50,30.383313
11279.762553,50,30.478027
8632.325047,50,30.513559
10595.687559,50,30.545175
6809.02506,50,30.574778
7710.737538,50,30.606392
2324.737538,50,30.637781
8387.025054,50,30.729858
-970.787473,50,30.760729
9261.475057,50,30.792341
9166.100046,50,30.827708
3535.787544,50,30.859334
-701.624971,50,30.957932
10135.437552,50,30.983379
12062.687556,50,31.024172
9908.912545,50,31.047164
7368.175036,50,31.078709
9837.625052,50,31.179851
10148.550039,50,31.211463
11808.212558,50,31.242843
7561.925058,50,31.274459
6514.875056,50,31.304064
13080.400052,50,31.395073
8952.712558,50,31.426635
6599.925055,50,31.458109
4802.337557,50,31.489578
11280.950059,50,31.524803
7706.375059,50,31.62914
11103.562557,50,31.662772
8184.912551,50,31.692632
4210.36256,50,31.725007
9680.62505,50,31.741679
5823.600058,50,31.855393
10660.000051,50,31.882666
9734.412559,50,31.914556
5636.600049,50,31.952338
5887.750058,50,31.983947
6700.437557,50,32.07703
4489.53756,50,32.104734
2494.15003,50,32.142864
7317.93755,50,32.168445
11236.387558,50,32.216211
9275.950057,50,32.307045
9953.950039,50,32.348718
4320.587558,50,32.380318
5679.137558,50,32.407837
3924.087557,50,32.442096
3596.812558,50,32.473373
7424.462534,50,32.563776
4775.975046,50,32.595257
5658.437547,50,32.627178
6320.012556,50,32.667575
9089.475059,50,32.701601
11499.637523,50,32.799769
8725.400058,50,32.826459
8511.925057,50,32.864696
4315.162549,50,32.880644
13964.725035,50,32.928274
11034.637558,50,33.030706
4817.812559,50,33.053952
15148.562559,50,33.085984
4847.525042,50,33.121887
13029.787559,50,33.151719
5551.262557,50,33.228968
5744.900048,50,33.260541
1684.387558,50,33.306063
5693.725058,50,33.327172
9493.487555,50,33.355994
6307.750058,50,33.466033
6662.362554,50,33.497748
13293.700058,50,33.529419
1318.50006,50,33.56708
8479.975047,50,33.5966
9679.712559,50,33.698378
6554.812559,50,33.727665
12471.975056,50,33.74993
4726.362552,50,33.781683
12718.37505,50,33.813313
11166.475059,50,33.924755
8891.300058,50,33.954535
10499.112544,50,33.989857
6624.81254,50,34.021478
5908.750057,50,34.051596
8918.900059,50,34.146816
1757.212559,50,34.189889
2222.337559,50,34.221447
11612.850052,50,34.253325
8657.462556,50,34.282921
10097.25005,50,34.316543
9251.750058,50,34.409465
9279.362547,50,34.445252
9359.475058,50,34.478194
8303.837542,50,34.51119
8931.575056,50,34.540796
8051.112547,50,34.639862
8567.700055,50,34.671487
6763.762531,50,34.703102
5664.46254,50,34.734478
6621.087559,50,34.76809
3069.712559,50,34.863723
11149.487558,50,34.888759
11586.825039,50,34.92844
5623.075057,50,34.952096
6693.56256,50,34.984089
8334.862559,50,35.099053
6736.412558,50,35.130667
4407.837558,50,35.162279
9085.300056,50,35.197886
9005.687557,50,35.234978
9166.862525,50,35.326057
7990.250059,50,35.359956
10129.637555,50,35.393568
10113.925051,50,35.42317
6060.437554,50,35.458451
6440.287556,50,35.538922
1709.95006,50,35.568831
8001.762523,50,35.616409
10117.612559,50,35.652932
3040.875041,50,35.686066
2342.125043,50,35.7902
7201.062558,50,35.819717
10516.92506,50,35.837502
1888.56256,50,35.869307
10023.037556,50,35.91586
8356.700049,50,36.012433
-462.374941,50,36.0442
5465.437557,50,36.076044
-2228.749977,50,36.117572
7757.387557,50,36.153105
4080.625058,50,36.246691
6400.02503,50,36.281281
3430.537559,50,36.312287
8139.300056,50,36.343682
11444.050058,50,36.37354
4024.737558,50,36.405158
4316.175061,50,36.505829
8473.350059,50,36.537457
4485.362556,50,36.567056
3216.962544,50,36.598669
7419.937554,50,36.629786
11837.112536,50,36.724829
11757.675042,50,36.754642
9483.712554,50,36.78646
7623.77504,50,36.818147
10659.037557,50,36.858065
14685.437551,50,36.961402
11161.237551,50,36.993225
-1042.974947,50,37.029716
6079.000057,50,37.060299
3754.487537,50,37.087883
7502.700049,50,37.185305
9744.837556,50,37.218602
3697.112559,50,37.253009
8899.600043,50,37.27979
12457.950053,50,37.317002
9643.637552,50,37.407921
5309.150058,50,37.451596
1598.725059,50,37.483079
8738.150056,50,37.51493
7216.77506,50,37.546215
-176.012442,50,37.643104
2302.275057,50,37.676958
8037.862545,50,37.710486
17515.625057,50,37.742009
13392.225059,50,37.773492
9135.26256,50,37.86205
6873.33756,50,37.895496
12144.975053,50,37.927017
3608.912517,50,37.956667
3995.400058,50,37.989752
7756.987539,50,38.084834
5027.050061,50,38.114538
15070.762551,50,38.151961
10735.37505,50,38.177833
8384.287558,50,38.209201
8593.262556,50,38.240927
3575.175049,50,38.348032
10045.862545,50,38.367666
11585.175043,50,38.39919
4172.150058,50,38.430427
12231.787559,50,38.462289
5987.687559,50,38.565148
8318.462518,50,38.596753
-1709.112478,50,38.626361
8697.187559,50,38.657984
7660.987545,50,38.6896
8483.687538,50,38.779523
1122.787557,50,38.810531
7178.250057,50,38.856406
9088.600054,50,38.873966
9867.462524,50,38.905608
-2115.949946,50,39.001236
8517.65004,50,39.042829
3998.08756,50,39.076394
8979.587556,50,39.096162
3192.67505,50,39.131148
11639.662547,50,39.231184
10338.237556,50,39.264575
9251.33756,50,39.285343
9576.73752,50,39.326769
13656.362552,50,39.358556
4785.087557,50,39.448862
6078.675042,50,39.474694
2089.562558,50,39.510243
5361.200036,50,39.544074
1230.825058,50,39.577577
12947.400056,50,39.678606
8285.075055,50,39.711968
4236.325054,50,39.747587
5694.475057,50,39.779196
10453.737547,50,39.807028
12986.212555,50,39.906302
6240.900058,50,39.933583
3780.675058,50,39.972392
8417.900061,50,39.995639
10180.137557,50,40.037833
7901.362552,50,40.069618
9391.425055,50,40.169197
11985.912558,50,40.202724
9740.925055,50,40.232243
8533.700056,50,40.26386
10311.900031,50,40.296865
4560.412559,50,40.389605
10319.775046,50,40.421593
5887.787559,50,40.437649
9688.362558,50,40.4877
12770.200057,50,40.523309
13458.325049,50,40.62649
6255.31256,50,40.658099
8524.537546,50,40.687708
2126.000058,50,40.719324
7956.662554,50,40.751207
4737.612557,50,40.847932
13592.812556,50,40.883307
8860.050058,50,40.914922
12511.487553,50,40.946325
7450.100053,50,40.97799
7481.150056,50,41.071371
7167.062558,50,41.102847
7283.687556,50,41.14251
12471.250056,50,41.177657
6924.137542,50,41.207441
11569.425038,50,41.300324
9708.062555,50,41.331194
5040.96256,50,41.354794
11787.200045,50,41.386313
4092.875063,50,41.417951
8914.862554,50,41.522759
11360.800054,50,41.558332
11809.762558,50,41.576315
6949.825058,50,41.619677
6178.287559,50,41.651222
10729.137554,50,41.733592
11951.187551,50,41.777639
153.225058,50,41.81141
3381.762558,50,41.845046
7823.287547,50,41.876872
5574.412559,50,41.976994
4377.250053,50,42.006602
5217.575057,50,42.038484
8951.362536,50,42.068093
-2188.999946,50,42.097943
7239.387558,50,42.129279
4474.02506,50,42.224534
4989.312557,50,42.256253
4955.125056,50,42.291957
12656.525052,50,42.325577
4373.287557,50,42.357452
5727.33756,50,42.446711
5156.012555,50,42.486505
9911.312548,50,42.516104
7322.375059,50,42.547974
13438.812557,50,42.579588
2384.925055,50,42.672395
1844.112556,50,42.701957
6002.175041,50,42.738587
6074.087548,50,42.769848
2133.137558,50,42.804587
5161.662538,50,42.90946
11804.225025,50,42.937232
1980.000059,50,42.980515
-1127.862439,50,43.014044
5126.237558,50,43.047331
3681.687559,50,43.150002
10275.375053,50,43.184155
7403.587561,50,43.215677
-3407.09994,50,43.245198
154.650055,50,43.268658
9591.225057,50,43.388946
11048.600058,50,43.419817
5789.350025,50,43.453714
1895.07506,50,43.473275
15054.262552,50,43.520241
5626.612541,50,43.619335
10800.550039,50,43.647166
2860.937558,50,43.688529
5434.875054,50,43.710301
8192.737556,50,43.741825
9153.337559,50,43.844297
1379.787554,50,43.873898
10010.675041,50,43.907518
11359.587548,50,43.940152
10874.650056,50,43.97689
8563.650055,50,43.994685
2373.862532,50,44.101493
2548.862554,50,44.133016
9409.57506,50,44.15202
6756.625058,50,44.183578
9360.912556,50,44.215507
9942.225058,50,44.320333
6450.225058,50,44.34181
4179.462557,50,44.385378
9229.950058,50,44.416381
10192.475044,50,44.452152
13478.300058,50,44.548662
7870.662519,50,44.580278
13087.912559,50,44.610105
7157.125058,50,44.641621
10078.887558,50,44.682889
10640.300053,50,44.768171
12783.675057,50,44.799642
1619.800054,50,44.842503
7846.15006,50,44.862441
7783.41256,50,44.910051
12532.762559,50,45.00312
7938.487553,50,45.034733
9118.775043,50,45.068601
7811.475059,50,45.100474
6837.837549,50,45.132113
3232.137522,50,45.225307
7328.750057,50,45.259459
6980.375058,50,45.290216
9968.462554,50,45.323739
9045.36255,50,45.357277
11488.362543,50,45.446843
7208.900058,50,45.478215
9274.375056,50,45.511598
6187.150058,50,45.543563
14293.137555,50,45.575274
4324.850056,50,45.67031
11516.262552,50,45.702235
5724.975057,50,45.737281
4135.000036,50,45.780301
7757.775057,50,45.812879
6442.72506,50,45.849153
3834.025058,50,45.947693
7619.775056,50,45.97152
7719.650056,50,46.011089
11899.112551,50,46.041701
9751.175058,50,46.072579
5450.375056,50,46.169305
11763.412558,50,46.200917
6173.625052,50,46.23052
3388.350057,50,46.2639
10334.375058,50,46.297229
2352.475058,50,46.416463
5506.175048,50,46.44658
11419.300054,50,46.484313
6504.075056,50,46.517582
10628.600056,50,46.541393
9358.850061,50,46.638632
4008.962558,50,46.677555
10104.050031,50,46.699329
1179.500058,50,46.738813
7149.100048,50,46.772702
2568.500055,50,46.867846
12489.100051,50,46.901227
8952.125044,50,46.932758
7885.275044,50,46.970186
-855.137444,50,47.001801
8120.925059,50,47.102679
6426.100061,50,47.138833
7910.575059,50,47.170209
8660.262553,50,47.201828
5635.812528,50,47.223401
13019.637557,50,47.346941
10906.650031,50,47.380067
5434.937558,50,47.413873
7569.025059,50,47.445154
8389.012556,50,47.475043
10646.862555,50,47.571632
8314.587558,50,47.619293
8350.075058,50,47.649234
2842.862558,50,47.680944
6303.212557,50,47.728249
6485.375046,50,47.835557
2155.662543,50,47.86797
9123.325052,50,47.903272
7148.550054,50,47.939659
4604.887558,50,47.970855
7294.712557,50,48.004381
7863.787557,50,48.090452
