#{"t_start": 1774881897.723424, "env_id": "None"}
r,l,t
7799.800045,50,4.584156
10190.812539,50,4.673481
7356.362554,50,4.705197
9285.362556,50,4.737351
6438.512551,50,4.821898
11287.942421,50,4.835657
761.937546,50,4.930094
9685.775043,50,4.969736
7731.837561,50,5.00126
9361.937547,50,5.098453
7880.80005,50,5.128311
2655.937561,50,5.224995
9180.575056,50,5.246549
11176.800045,50,5.279027
4605.350041,50,5.388831
4509.600053,50,5.420969
2170.625054,50,5.50601
6281.962555,50,5.54171
7723.337557,50,5.571303
2466.625065,50,5.659181
10090.175049,50,5.694746
6110.612537,50,5.784085
9345.975047,50,5.814199
9343.262555,50,5.833748
6104.012557,50,5.943063
2569.112551,50,5.974903
8571.100057,50,6.006515
10723.350051,50,6.106699
12563.587557,50,6.140431
11297.412536,50,6.23206
10648.862537,50,6.263586
9519.475059,50,6.293466
10613.075049,50,6.388257
11084.637556,50,6.419951
1962.575041,50,6.532553
1819.700058,50,6.562151
7553.97505,50,6.595081
6265.712556,50,6.687844
11243.537545,50,6.719127
11467.375057,50,6.811376
8803.450057,50,6.846603
12187.762551,50,6.880921
7598.27504,50,6.969996
1137.387533,50,7.001664
6199.162559,50,7.033462
4174.912557,50,7.112993
9471.350054,50,7.156464
5398.050058,50,7.245594
10068.537541,50,7.271545
3544.41256,50,7.308119
7017.512523,50,7.40422
7530.350058,50,7.429736
9509.150053,50,7.537027
6157.350054,50,7.568289
6321.950058,50,7.602218
6978.412555,50,7.699355
14648.425047,50,7.729173
13250.512554,50,7.828584
6542.737557,50,7.859603
-1102.399943,50,7.893138
6883.700058,50,7.991465
8028.687558,50,8.025551
9249.900047,50,8.108814
7661.887552,50,8.154075
9147.375053,50,8.185597
10776.725059,50,8.273894
5364.150057,50,8.305424
9768.425055,50,8.338263
1315.550056,50,8.431543
12577.612553,50,8.454609
8966.400059,50,8.557279
9160.775053,50,8.588904
6997.41255,50,8.622814
14168.737543,50,8.723382
11164.162558,50,8.761308
-1048.637463,50,8.850344
7081.337565,50,8.865988
4333.862534,50,8.909627
7129.100035,50,9.000329
11766.462559,50,9.0236
4786.750053,50,9.123278
8460.562536,50,9.154803
11641.725055,50,9.184496
6899.137559,50,9.276821
5614.750059,50,9.306685
6208.500027,50,9.387193
9507.150059,50,9.419247
2412.012553,50,9.450695
9206.387552,50,9.546112
8903.087533,50,9.577588
8523.612562,50,9.610504
1346.550035,50,9.703707
10546.237556,50,9.740942
9198.325059,50,9.832042
3928.400059,50,9.863572
10078.200024,50,9.893016
3151.637554,50,9.986558
4445.312546,50,10.017094
12747.962556,50,10.117095
9020.612546,50,10.152708
3069.507947,50,10.178572
4232.023031,50,10.273273
6787.387559,50,10.304691
7912.712527,50,10.399967
1859.150054,50,10.431444
9203.837556,50,10.463575
10044.487559,50,10.559269
10596.112559,50,10.590658
5502.875058,50,10.626194
8620.462556,50,10.724255
634.912554,50,10.749835
8297.725056,50,10.862545
8981.500041,50,10.892063
3893.950047,50,10.923817
9930.225051,50,11.014556
2909.262531,50,11.044153
7489.150022,50,11.136803
4767.887558,50,11.159894
8828.45006,50,11.207524
2775.312562,50,11.301921
2022.450059,50,11.333833
9758.962553,50,11.428409
7521.200038,50,11.464633
6218.362554,50,11.491648
9549.275045,50,11.580735
2390.462561,50,11.613083
3613.137554,50,11.71325
9696.937555,50,11.746564
10557.770049,50,11.780345
2493.562555,50,11.865644
-4611.674943,50,11.913477
7506.600056,50,11.948936
8830.725055,50,12.047432
-55.624939,50,12.083059
15133.975055,50,12.181833
12228.025058,50,12.213362
4720.937556,50,12.245767
4505.525018,50,12.33978
8746.475056,50,12.371515
7498.000054,50,12.466454
6798.587552,50,12.497719
10662.187556,50,12.529522
5699.725058,50,12.624424
10954.900048,50,12.654285
9901.250039,50,12.747366
7602.51256,50,12.782727
2294.43756,50,12.814573
600.000054,50,12.914915
5469.612556,50,12.95118
10408.500034,50,13.042256
13464.100048,50,13.075786
8470.300057,50,13.107311
9305.937559,50,13.203982
12982.750049,50,13.23654
3052.150062,50,13.26841
10782.062555,50,13.359482
4961.525032,50,13.383404
11221.912548,50,13.486502
10818.662559,50,13.517148
940.137564,50,13.540926
