#{"t_start": 1774881444.03637, "env_id": "None"}
r,l,t
5513.063761,50,1.297222
5297.640958,50,1.329409
6312.937573,50,1.410045
6469.037549,50,1.434796
-4195.587458,50,1.460636
2294.442188,50,1.536962
8521.475051,50,1.562207
5151.516444,50,1.641942
10278.693056,50,1.675591
3503.564091,50,1.705149
10250.757691,50,1.782082
10175.750063,50,1.809639
-1000.499946,50,1.897005
-1305.14856,50,1.926259
10119.703623,50,1.954993
-2863.990164,50,2.028845
8621.790013,50,2.054352
5366.487557,50,2.133446
2289.350049,50,2.162964
3958.101907,50,2.176482
3552.230529,50,2.271364
-3636.666392,50,2.302373
12549.83756,50,2.329933
4101.489467,50,2.39734
5239.025053,50,2.43295
2149.887556,50,2.50722
11777.325054,50,2.537065
6464.950065,50,2.562581
7064.786271,50,2.643979
-1756.262472,50,2.670993
4466.928527,50,2.746254
1928.119828,50,2.773035
4852.400039,50,2.79368
253.808985,50,2.882463
10242.487552,50,2.908016
77.360254,50,2.987328
4488.294665,50,3.012871
7286.060066,50,3.038682
8858.959529,50,3.107607
-4846.033427,50,3.145076
-2430.522494,50,3.224811
4987.812532,50,3.250325
3178.025061,50,3.278098
3129.72267,50,3.3601
9103.322593,50,3.388834
5135.483964,50,3.413255
10498.705221,50,3.501096
3475.868344,50,3.516853
-1408.17494,50,3.605287
3105.390065,50,3.626815
2096.294874,50,3.660224
6640.812549,50,3.740756
4201.997322,50,3.768605
5737.062555,50,3.847676
2902.825027,50,3.879579
-244.526151,50,3.911157
5257.615005,50,3.996696
6400.430047,50,4.022435
1355.575065,50,4.101478
2122.3656,50,4.117413
5657.5903,50,4.149308
6199.424428,50,4.232548
6344.062565,50,4.258058
8985.187554,50,4.286908
8738.143758,50,4.37179
-4821.780919,50,4.387046
4725.945179,50,4.481023
7300.810652,50,4.512925
8830.238919,50,4.544034
6017.637532,50,4.622512
6962.480913,50,4.649104
917.411908,50,4.729244
8535.425056,50,4.756799
8950.650041,50,4.784611
4908.851807,50,4.869796
8205.925045,50,4.89967
3501.823817,50,4.986775
5408.175055,50,5.018327
6900.387547,50,5.034394
8232.000064,50,5.123481
2604.336342,50,5.149032
8160.587556,50,5.224514
6246.375364,50,5.240546
5179.62506,50,5.272215
2711.396394,50,5.360171
3866.950057,50,5.382198
7238.18755,50,5.412172
-2058.812439,50,5.492897
9251.250039,50,5.508747
2929.312539,50,5.596242
5298.625027,50,5.621794
8788.750052,50,5.647611
3169.087563,50,5.722776
11633.725059,50,5.74833
8218.825055,50,5.823262
7936.175053,50,5.848819
8569.804322,50,5.871973
7930.750057,50,5.950953
-2588.434891,50,5.972337
4777.193034,50,6.045743
2060.637561,50,6.077442
2094.675053,50,6.093297
7513.800036,50,6.186575
10523.937525,50,6.213498
7042.850054,50,6.284622
10878.287546,50,6.31849
5738.325064,50,6.342296
8242.587525,50,6.423546
7427.425053,50,6.454024
7462.212555,50,6.472872
7295.912555,50,6.551467
8305.100055,50,6.591362
8093.600051,50,6.668439
11940.637558,50,6.693951
9772.125052,50,6.721509
8787.087528,50,6.803166
2453.137559,50,6.820786
7051.450059,50,6.918362
9916.212558,50,6.946831
8446.687564,50,6.962588
8928.375059,50,7.041952
2037.812554,50,7.073964
7606.987548,50,7.136734
10144.050064,50,7.174264
8232.625045,50,7.20189
8666.587544,50,7.278496
8847.579375,50,7.307818
3631.850057,50,7.33471
11009.062557,50,7.405872
12544.812557,50,7.439429
2839.762557,50,7.526023
11331.337553,50,7.553885
4471.932979,50,7.585401
-936.049945,50,7.658635
3125.074601,50,7.674334
11678.637557,50,7.769668
12994.275053,50,7.785799
11962.600054,50,7.817373
4602.962554,50,7.897086
5931.587555,50,7.928721
2320.06253,50,8.004277
4093.437532,50,8.023843
794.925059,50,8.055786
11700.537553,50,8.119187
-902.387441,50,8.151069
9065.087541,50,8.243536
8316.487537,50,8.272794
-13740.024942,50,8.294303
11262.162546,50,8.378838
4553.700039,50,8.402301
5491.825061,50,8.435719
9892.212555,50,8.517117
4068.087546,50,8.543198
-1617.474929,50,8.61811
5685.012554,50,8.643662
8840.737541,50,8.669478
6449.050043,50,8.74439
11565.500052,50,8.770672
4199.562549,50,8.85697
8124.800044,50,8.882499
5396.837548,50,8.908049
8741.462541,50,8.983742
7376.647898,50,9.00304
8068.287555,50,9.082405
-786.299944,50,9.113668
8249.512557,50,9.1394
4127.487538,50,9.224143
6769.775062,50,9.253506
4127.825026,50,9.330698
4653.975058,50,9.356242
7460.937536,50,9.381803
4415.26256,50,9.461245
8578.337562,50,9.4974
9590.912561,50,9.524606
-103.787446,50,9.600916
10964.500054,50,9.626484
5525.500065,50,9.704741
3080.412533,50,9.731987
10939.21256,50,9.756714
5915.562556,50,9.833959
10906.150061,50,9.859692
3794.087555,50,9.932717
6627.400053,50,9.970212
6755.300032,50,9.993986
5945.125056,50,10.074495
11021.787557,50,10.10256
10304.075058,50,10.194977
10450.037551,50,10.222695
888.100024,50,10.248271
10191.530243,50,10.311997
9248.362541,50,10.3519
10163.050056,50,10.377148
9585.512546,50,10.454142
7144.862549,50,10.485588
-1432.687449,50,10.572496
8132.937554,50,10.600011
8315.73756,50,10.611505
4241.950048,50,10.690323
3563.27507,50,10.731957
8282.975052,50,10.811314
2129.525062,50,10.834859
7447.275055,50,10.862682
4028.975059,50,10.943368
11255.350048,50,10.9699
2880.737522,50,11.038447
11134.162556,50,11.070221
7151.87506,50,11.085987
3949.837561,50,11.165049
6504.125058,50,11.197225
4501.150056,50,11.278192
7385.554869,50,11.292731
12006.875045,50,11.336114
1796.925058,50,11.403228
5192.287557,50,11.434613
6670.862548,50,11.466114
5140.087552,50,11.554496
7276.312555,50,11.581269
6263.412551,50,11.655781
937.950059,50,11.682862
6580.462529,50,11.702585
11091.087553,50,11.791543
12507.72506,50,11.813192
4462.337558,50,11.908508
10905.700055,50,11.934651
8749.975039,50,11.955957
7641.187554,50,12.03572
3119.650054,50,12.051394
2485.012548,50,12.146334
3087.637555,50,12.162085
3137.32502,50,12.194045
4793.300034,50,12.286577
-878.587446,50,12.306377
13889.425059,50,12.383308
11223.425056,50,12.420196
-3476.112471,50,12.445736
8161.037554,50,12.524888
1822.262559,50,12.540679
9538.31256,50,12.575876
10200.437544,50,12.656322
6536.53755,50,12.681599
2549.24303,50,12.764452
373.575026,50,12.791776
9105.262534,50,12.819591
5468.200039,50,12.887409
3943.050058,50,12.925204
1591.13756,50,12.997876
4870.137552,50,13.029532
3836.587561,50,13.045379
4173.97506,50,13.135745
12384.862563,50,13.164885
11069.787557,50,13.253921
3491.362556,50,13.279694
-919.374944,50,13.297457
10238.487555,50,13.39299
-1523.162439,50,13.408916
11133.81256,50,13.441044
8461.712545,50,13.519622
6134.075065,50,13.547193
10437.687555,50,13.626571
5089.775037,50,13.646092
10810.862557,50,13.677753
-1111.562438,50,13.756988
3976.925057,50,13.783772
7158.60006,50,13.870139
4495.23756,50,13.897719
-1532.749943,50,13.923274
1602.675027,50,13.994335
4406.875062,50,14.030036
7959.600029,50,14.105254
1475.987551,50,14.121311
8547.36255,50,14.152898
9070.612556,50,14.231436
8186.412537,50,14.262905
3543.662552,50,14.342005
9206.025064,50,14.358056
3078.76256,50,14.397615
7971.862557,50,14.478044
3266.61256,50,14.508671
11209.062537,50,14.535665
7848.300032,50,14.611307
6009.262556,50,14.64259
8785.562556,50,14.719947
9379.112556,50,14.751967
6605.287557,50,14.777786
11183.116125,50,14.856405
11028.862561,50,14.885158
6593.125058,50,14.956996
4553.587556,50,14.994802
