#{"t_start": 1774878777.067054, "env_id": "None"}
r,l,t
2719.137557,50,2.343775
5133.775057,50,2.398397
8042.612555,50,2.421928
8744.025063,50,2.469501
11518.125058,50,2.509271
4298.312556,50,2.545159
4284.487539,50,2.576759
4253.062567,50,2.610616
10201.512547,50,2.645928
5042.875064,50,2.683076
6999.512562,50,2.722903
5629.925041,50,2.756547
7779.875044,50,2.786228
3899.60006,50,2.831756
8646.90006,50,2.865306
4100.225059,50,2.914942
10626.662559,50,2.958807
7220.562525,50,2.992117
4381.537557,50,3.023446
4558.462316,50,3.06689
4301.562561,50,3.102008
5377.900057,50,3.133576
8618.937561,50,3.173372
1981.487526,50,3.212575
7311.525058,50,3.244068
6214.850064,50,3.29118
11028.600053,50,3.324967
7645.250057,50,3.370627
10988.375043,50,3.410425
2759.82506,50,3.449984
12576.837559,50,3.483032
8168.125058,50,3.527273
6936.000057,50,3.561085
9061.000059,50,3.611244
4316.937514,50,3.663022
3629.875048,50,3.71503
10899.750036,50,3.766533
7008.837547,50,3.79846
7393.950052,50,3.845567
4496.675058,50,3.884138
6601.325052,50,3.924191
-2714.099939,50,3.962974
8280.187543,50,4.002216
5024.525057,50,4.045595
4905.137558,50,4.084236
10100.612559,50,4.122769
9510.737556,50,4.157773
8989.450058,50,4.193604
5241.400058,50,4.225284
5266.850056,50,4.272979
9109.600046,50,4.30857
7324.337543,50,4.347995
7091.462558,50,4.386773
6218.875059,50,4.414544
8079.900046,50,4.463892
2282.850059,50,4.49375
9128.300036,50,4.525705
-201.737451,50,4.584862
11957.637554,50,4.620465
7263.05006,50,4.664084
4849.200059,50,4.704732
12643.062556,50,4.749623
8301.325041,50,4.794914
5598.075031,50,4.846195
9033.362557,50,4.889551
10302.862555,50,4.937039
10668.662548,50,4.969146
5477.862558,50,5.020999
6255.525047,50,5.04859
5897.612561,50,5.096155
9243.562553,50,5.127777
-2886.02494,50,5.186444
7096.987558,50,5.222978
7999.28755,50,5.274671
9603.587557,50,5.310421
8942.525046,50,5.333929
10934.250028,50,5.385732
8103.600056,50,5.429359
9256.175048,50,5.467025
13702.400055,50,5.492919
2211.587559,50,5.539634
3932.275051,50,5.587299
9860.175056,50,5.624697
11925.662561,50,5.650465
6037.975043,50,5.698268
11039.812557,50,5.745469
4207.725058,50,5.787207
1631.062559,50,5.826705
3776.962558,50,5.856229
8778.637527,50,5.905934
11065.225057,50,5.93566
11244.600056,50,5.987504
8227.650058,50,6.030462
9400.112541,50,6.062691
2094.900061,50,6.114002
9485.762555,50,6.158033
1966.862558,50,6.189691
10076.125019,50,6.236849
-1007.137441,50,6.268303
6066.075059,50,6.319388
10635.537559,50,6.348045
6532.25006,50,6.395662
12748.562552,50,6.427164
13154.712546,50,6.480818
1903.46256,50,6.52186
6284.912531,50,6.564418
10200.737543,50,6.607773
226.362535,50,6.649224
4950.175059,50,6.680746
3840.100057,50,6.728405
4944.012538,50,6.7759
12987.675059,50,6.825529
1973.800036,50,6.871026
4890.400046,50,6.9031
-4258.812607,50,6.952482
9376.82506,50,6.992997
1834.900025,50,7.029596
7232.837551,50,7.077709
7821.200053,50,7.10903
10464.587551,50,7.156843
11117.937558,50,7.204937
6270.437555,50,7.248598
13949.087547,50,7.289094
8020.625057,50,7.332633
12073.400057,50,7.362218
7237.837551,50,7.423153
2107.100048,50,7.468502
-14090.000541,50,7.504074
16060.38755,50,7.549312
7764.050059,50,7.589422
6563.450047,50,7.630533
8848.250059,50,7.661887
3547.587551,50,7.711512
5346.641623,50,7.74103
9995.287521,50,7.791748
7073.150053,50,7.821037
6671.650059,50,7.874424
6083.387553,50,7.915462
969.650019,50,7.962881
1663.662555,50,8.010708
8101.150059,50,8.052344
13254.612559,50,8.089726
9355.475027,50,8.133242
7348.36256,50,8.168495
5189.900019,50,8.20035
12146.700048,50,8.247929
11929.250045,50,8.295468
7836.750059,50,8.342789
6796.875052,50,8.386457
-630.812448,50,8.427163
11145.087559,50,8.468446
3300.537559,50,8.499982
13905.425052,50,8.548377
10590.325058,50,8.590177
11080.075052,50,8.626745
15061.012549,50,8.674368
-12526.999975,50,8.722492
5490.137561,50,8.754472
1375.100051,50,8.802377
6988.400055,50,8.849884
8509.387556,50,8.890266
4757.57641,50,8.936586
2581.162551,50,8.982477
2959.200056,50,9.023498
-4754.999956,50,9.066782
10580.68756,50,9.102325
5342.375062,50,9.154188
-13930.507174,50,9.197844
5611.45006,50,9.241416
9898.312554,50,9.290809
7278.514066,50,9.324843
11441.150047,50,9.356674
12825.687553,50,9.403917
-8518.383842,50,9.43541
14313.537559,50,9.482853
5581.025051,50,9.532565
6590.837561,50,9.562153
12275.762559,50,9.610028
14037.912552,50,9.641874
-4931.7184,50,9.690961
10211.70006,50,9.737038
1171.000055,50,9.768645
6865.11255,50,9.81586
7304.162559,50,9.867446
2778.962551,50,9.910919
10437.21256,50,9.954439
9447.95006,50,9.996863
5073.325059,50,10.02224
-48.867098,50,10.069983
-3153.474955,50,10.117723
-2584.837441,50,10.16728
-931.199982,50,10.196904
11915.937555,50,10.244447
5989.537568,50,10.291123
6178.075049,50,10.339384
2794.056121,50,10.386674
12974.17506,50,10.42618
-8207.786238,50,10.46565
-4201.069423,50,10.513192
-409.087445,50,10.56104
-1815.463033,50,10.624254
4521.162112,50,10.670444
7415.850051,50,10.702982
10803.225058,50,10.751039
9928.087559,50,10.795745
-1094.812474,50,10.840428
6565.937555,50,10.880003
9137.63756,50,10.925833
9267.75006,50,10.965966
7698.737558,50,11.009519
5862.402239,50,11.052668
6268.737552,50,11.092349
3248.437556,50,11.132201
-8885.192103,50,11.179585
-7931.900537,50,11.231278
12601.612559,50,11.275185
3493.807511,50,11.307211
9424.212533,50,11.364727
9587.10003,50,11.404563
13688.650041,50,11.450081
7043.662559,50,11.482059
10687.112553,50,11.533382
11470.887548,50,11.576674
12111.987537,50,11.608383
-5188.270507,50,11.659942
-3389.132798,50,11.703535
1907.687559,50,11.741768
5655.566776,50,11.788733
11129.012559,50,11.814528
-4611.112422,50,11.874824
-15665.366101,50,11.910495
-700.850192,50,11.958455
-3018.779527,50,12.007758
8461.82505,50,12.053133
57.749818,50,12.093879
9631.850028,50,12.132376
-9718.612403,50,12.176052
15095.93755,50,12.211636
-9787.110973,50,12.24302
14990.900048,50,12.294079
12741.200041,50,12.348239
10266.325034,50,12.398375
5848.687521,50,12.433187
-17649.187471,50,12.480798
10457.737553,50,12.52196
12839.787559,50,12.55941
-604.086082,50,12.602656
4978.350047,50,12.645033
10728.712544,50,12.686094
3677.925049,50,12.733972
8298.862543,50,12.773854
3159.638534,50,12.813489
5236.725059,50,12.863046
2694.787566,50,12.910576
636.084107,50,12.940442
5337.842506,50,12.994781
2803.457005,50,13.020701
4402.331854,50,13.078925
3291.25325,50,13.116372
1470.945408,50,13.166531
7355.912558,50,13.211835
-8405.791551,50,13.243859
-11404.68268,50,13.295121
-1162.559658,50,13.339064
11927.475057,50,13.386663
4557.552817,50,13.430461
10032.675051,50,13.465961
3367.600058,50,13.511799
3128.625592,50,13.545639
11936.325048,50,13.59545
3688.856305,50,13.64078
12912.500059,50,13.690283
7107.512527,50,13.729664
2993.225055,50,13.766988
6742.30003,50,13.814965
9354.425059,50,13.846706
5002.675388,50,13.896027
3248.375058,50,13.941595
-2045.599957,50,13.996041
4991.32825,50,14.036935
4329.73233,50,14.070398
10452.92506,50,14.123852
-11334.579605,50,14.163036
10921.062557,50,14.204166
8169.475027,50,14.242052
10741.700059,50,14.274211
-249.969939,50,14.328186
10373.087554,50,14.369519
6986.912539,50,14.402098
1335.06196,50,14.457193
7197.087537,50,14.496493
7948.47506,50,14.540408
6671.775027,50,14.575717
3417.113246,50,14.62938
7599.250046,50,14.670841
10003.162543,50,14.722495
4931.462483,50,14.762116
8915.625059,50,14.813472
12356.80006,50,14.844871
-6272.295974,50,14.898625
8332.462533,50,14.923476
2714.660482,50,14.980375
10708.837557,50,15.019919
2278.062529,50,15.063465
7442.225026,50,15.109859
3949.250059,50,15.149677
1433.532947,50,15.189216
-3677.583934,50,15.238759
8964.512563,50,15.282276
2618.825056,50,15.317988
-64.420635,50,15.364243
4437.512559,50,15.407282
-7153.594746,50,15.444912
3952.194194,50,15.490627
3147.794369,50,15.530228
2828.637531,50,15.571502
13171.762559,50,15.602958
5947.725057,50,15.652855
9594.537558,50,15.697627
9172.112556,50,15.729419
6809.437554,50,15.782779
8665.075028,50,15.822582
9765.93756,50,15.856208
9081.800055,50,15.904052
4558.448453,50,15.936091
12654.250058,50,15.983485
10043.074688,50,16.034961
6052.762558,50,16.074874
971.090433,50,16.109664
12015.562555,50,16.157537
4417.692256,50,16.202739
4100.989937,50,16.246361
10867.437544,50,16.28782
-6497.099947,50,16.327614
-2868.769048,50,16.369252
-2814.374956,50,16.410229
13244.737559,50,16.457577
14715.975059,50,16.505733
-12561.552245,50,16.537101
14382.537559,50,16.588531
11227.812552,50,16.63126
4924.925027,50,16.678896
9494.00006,50,16.710736
4173.875061,50,16.758753
-2740.271152,50,16.807124
-2189.475125,50,16.859576
9780.600055,50,16.903908
-1272.937448,50,16.947448
10275.400059,50,16.99088
7958.312548,50,17.030224
10894.512554,50,17.075661
8134.712554,50,17.10798
90.825045,50,17.155817
9455.050056,50,17.205788
9146.325036,50,17.235351
5753.950018,50,17.282755
9463.437526,50,17.314994
10208.38755,50,17.367073
3395.511584,50,17.400496
10680.662559,50,17.449485
7124.525059,50,17.488142
9165.300052,50,17.519875
10621.912559,50,17.56719
10030.237554,50,17.6008
10906.925053,50,17.650129
2417.337554,50,17.6935
7580.625035,50,17.725697
7487.703831,50,17.775545
10707.687557,50,17.81282
10545.550057,50,17.861023
472.230406,50,17.901645
14317.60006,50,17.931237
4929.137544,50,17.978972
7750.450059,50,18.032188
6450.925057,50,18.073553
7621.26256,50,18.113356
-3401.083728,50,18.156015
10849.725057,50,18.200464
7935.150036,50,18.231897
10979.887559,50,18.283188
7282.737561,50,18.32223
8026.32506,50,18.35897
7298.525059,50,18.404772
786.250055,50,18.454197
2572.003368,50,18.492996
7459.850055,50,18.532548
2810.486559,50,18.563983
9941.487524,50,18.611942
1592.200059,50,18.659302
3056.237557,50,18.702862
4400.32506,50,18.742236
5704.362554,50,18.785502
4105.725045,50,18.834364
6317.175054,50,18.878567
9185.612553,50,18.912451
9173.650058,50,18.960334
11706.087558,50,19.008359
5838.525038,50,19.055697
8613.26253,50,19.103317
2516.408757,50,19.148909
11307.100032,50,19.185137
9122.937558,50,19.230396
11993.46256,50,19.262043
5014.050059,50,19.309643
-447.763431,50,19.358938
15456.48756,50,19.401196
-1322.399942,50,19.435592
7033.025023,50,19.483314
3102.025036,50,19.531272
10895.350049,50,19.577044
2803.189403,50,19.610257
-415.980628,50,19.657994
9812.550059,50,19.705487
10584.33756,50,19.737837
5070.975061,50,19.795158
12395.887528,50,19.83402
9508.962552,50,19.881118
12227.43756,50,19.94018
13231.250056,50,19.983111
8138.037558,50,20.028417
6722.300056,50,20.072045
13159.537546,50,20.104625
9378.025055,50,20.15128
408.912558,50,20.183004
7728.412558,50,20.231128
11992.725056,50,20.282917
8073.800037,50,20.326183
5904.200019,50,20.358081
-3483.198213,50,20.411801
12401.825058,50,20.453734
254.42506,50,20.485493
13231.350053,50,20.533111
2595.550048,50,20.582869
-3440.663033,50,20.628661
10917.437558,50,20.660331
10637.637524,50,20.708631
9098.125059,50,20.740621
5953.925049,50,20.788179
7970.187526,50,20.838318
6541.350058,50,20.883455
10370.300059,50,20.922997
6965.30006,50,20.962638
12317.01254,50,21.017988
13158.162554,50,21.057523
10325.52504,50,21.09321
7046.800059,50,21.136901
6445.76256,50,21.18498
9040.450039,50,21.234031
11361.575057,50,21.276743
7163.11255,50,21.310381
4261.712552,50,21.358089
13954.637545,50,21.4054
16479.112558,50,21.437429
5649.362549,50,21.492809
5310.300056,50,21.53444
11618.82506,50,21.576041
1777.950056,50,21.615324
10872.93755,50,21.664349
6401.025043,50,21.707887
7680.175039,50,21.749237
5953.562556,50,21.785402
9371.400037,50,21.832245
9639.050059,50,21.864078
9723.12505,50,21.917751
2991.887556,50,21.961029
1507.575053,50,22.007187
7398.675057,50,22.038437
9055.462559,50,22.093827
4901.100042,50,22.133144
11389.075057,50,22.180645
5547.912529,50,22.212102
4492.762558,50,22.259445
11005.912558,50,22.291599
1672.350032,50,22.339098
-249.337442,50,22.407314
8650.962551,50,22.467372
11034.050049,50,22.514132
12093.512557,50,22.561544
10076.912558,50,22.617303
11229.912558,50,22.66667
13001.887555,50,22.708114
8166.500059,50,22.752172
12043.437559,50,22.808283
12553.412556,50,22.847882
10558.16255,50,22.879601
12316.100051,50,22.935186
5646.712552,50,22.97565
6541.77506,50,23.02442
7205.20006,50,23.054211
9082.062559,50,23.105514
11995.90006,50,23.141545
7982.737556,50,23.180871
5095.31256,50,23.21266
11340.062552,50,23.259778
5876.100059,50,23.306739
10982.52506,50,23.347902
11101.350057,50,23.385768
14067.125058,50,23.432749
7306.062555,50,23.480505
6845.22506,50,23.522925
7678.075059,50,23.560336
-1396.399941,50,23.59172
1462.112559,50,23.638637
8728.187548,50,23.687773
7890.662547,50,23.735418
12859.062523,50,23.796788
6194.237553,50,23.828894
9794.100059,50,23.886672
3511.38756,50,23.940022
2641.825059,50,24.003298
6656.425056,50,24.053147
12291.625059,50,24.097497
12949.925056,50,24.145616
9015.062539,50,24.197215
3815.337558,50,24.243547
11513.712559,50,24.288997
7556.762559,50,24.320663
6869.775023,50,24.368828
7348.650058,50,24.409985
3145.412553,50,24.448464
5976.38756,50,24.495971
10418.300059,50,24.527776
11089.312559,50,24.575405
12597.81256,50,24.610556
6011.987559,50,24.664461
7530.562549,50,24.70278
8076.925059,50,24.733413
12255.350059,50,24.788967
4334.637536,50,24.828241
12689.225059,50,24.867618
5952.650029,50,24.907151
4041.56256,50,24.939208
4159.78756,50,24.987187
9678.987545,50,25.020837
10851.387558,50,25.0661
8323.800059,50,25.09774
12094.587558,50,25.148681
9656.63754,50,25.189957
5878.712558,50,25.228985
6582.525059,50,25.254759
10247.975051,50,25.308118
4168.52506,50,25.349658
9212.837557,50,25.391366
12292.250059,50,25.428888
13637.650049,50,25.474601
3971.962553,50,25.511616
12729.850058,50,25.555462
4890.362557,50,25.613547
4028.337559,50,25.650053
3398.61256,50,25.697392
5912.737519,50,25.729054
5951.162559,50,25.776236
4741.95006,50,25.823681
1371.437559,50,25.855309
10516.58755,50,25.90253
7770.82506,50,25.950185
1317.975035,50,25.984173
10237.062556,50,26.037759
4912.462543,50,26.077388
2107.225043,50,26.129787
12423.450032,50,26.172652
7958.075059,50,26.212741
3294.812561,50,26.252218
10070.975029,50,26.299976
5917.23755,50,26.331564
9099.650053,50,26.384461
9986.100059,50,26.413119
2706.737531,50,26.460818
6042.212533,50,26.506107
2884.562562,50,26.538114
6189.950053,50,26.585706
-2434.07498,50,26.633527
8045.312553,50,26.684942
10043.012559,50,26.728922
11140.56255,50,26.768277
14872.000054,50,26.807551
10303.175057,50,26.839424
9354.012543,50,26.890749
13805.975059,50,26.918031
9525.700058,50,26.98205
7760.05006,50,27.029518
12781.987558,50,27.060964
7348.962559,50,27.112491
9319.150039,50,27.155654
8316.262559,50,27.193182
8147.875049,50,27.23422
1833.91256,50,27.275853
5969.77506,50,27.314395
11263.987546,50,27.358748
14995.375046,50,27.392668
8380.025059,50,27.447335
10999.275059,50,27.489992
3208.712558,50,27.529529
9078.750054,50,27.56693
8137.050045,50,27.598702
7382.937545,50,27.653647
-3031.362445,50,27.692986
2628.012549,50,27.735438
5416.56256,50,27.782413
5015.875061,50,27.819763
13784.087551,50,27.851598
14881.912542,50,27.901017
2912.800059,50,27.949034
7357.150061,50,27.990659
3024.600061,50,28.02978
462.500059,50,28.072031
10438.625023,50,28.112666
12670.025058,50,28.152517
8182.575059,50,28.203798
9730.087556,50,28.231596
4821.612559,50,28.287161
8656.550025,50,28.326492
11152.675053,50,28.358293
13391.287559,50,28.415893
3338.937542,50,28.45717
6658.412559,50,28.502581
7712.200038,50,28.53222
12354.562559,50,28.579456
12753.225051,50,28.626634
14043.275056,50,28.65856
9335.62506,50,28.706055
8104.17506,50,28.753774
14598.812559,50,28.795567
7230.112559,50,28.837273
6554.162525,50,28.881063
6491.737544,50,28.926575
1645.425059,50,28.969702
13512.787555,50,29.014647
11754.337561,50,29.054276
4438.437559,50,29.101651
8032.000059,50,29.133268
3645.312558,50,29.180971
865.47505,50,29.216416
11758.612549,50,29.265147
10582.025055,50,29.304449
5135.350059,50,29.353132
10245.25004,50,29.386648
7515.862535,50,29.434135
-154.299946,50,29.46555
10484.275057,50,29.516788
9444.300059,50,29.54458
3635.612554,50,29.594078
5304.350059,50,29.6395
14731.80006,50,29.689298
3935.712557,50,29.732121
2742.22506,50,29.766649
1329.300047,50,29.813962
8804.537559,50,29.857801
9357.175031,50,29.893239
2865.050055,50,29.940573
12141.912523,50,29.988642
4248.437559,50,30.036453
-2721.74994,50,30.078094
7435.050059,50,30.117204
4179.93756,50,30.163231
860.562559,50,30.20865
5652.850058,50,30.242173
9719.037557,50,30.295698
7704.437559,50,30.333234
15895.287555,50,30.376502
10823.937553,50,30.400295
10186.775042,50,30.448111
7385.012558,50,30.495423
4112.075056,50,30.527251
7753.525059,50,30.589342
10968.300061,50,30.630986
8760.562527,50,30.676393
9917.400041,50,30.718349
10024.562559,50,30.759337
8661.175056,50,30.796967
11756.975049,50,30.828777
6207.81256,50,30.875859
4360.350057,50,30.923388
6152.800054,50,30.967431
8833.000058,50,31.007964
5093.400054,50,31.049855
9982.062558,50,31.097803
6829.800024,50,31.145465
8908.162559,50,31.193335
1634.787561,50,31.225312
10036.450044,50,31.27252
11261.987557,50,31.304726
17017.487553,50,31.360799
8813.550053,50,31.400068
11339.387561,50,31.448388
10654.362523,50,31.480172
14826.550058,50,31.527693
11769.33756,50,31.581175
7000.362539,50,31.618791
5846.912554,50,31.664434
3833.60006,50,31.707447
13722.875059,50,31.748744
5468.475054,50,31.780499
5796.575051,50,31.828128
8787.675029,50,31.879243
13210.47506,50,31.926767
10783.700028,50,31.964902
11014.800059,50,32.001946
5961.450045,50,32.033427
7193.975059,50,32.096784
9175.212559,50,32.144112
13085.087558,50,32.186227
5627.850028,50,32.223773
-2457.337442,50,32.273242
12558.587559,50,32.302907
11020.787555,50,32.35047
8301.325057,50,32.382013
5639.912555,50,32.429251
9604.437549,50,32.481561
13871.550054,50,32.521578
10597.712535,50,32.558652
11139.500059,50,32.604398
9400.45006,50,32.648222
8207.912552,50,32.683676
2888.03756,50,32.719724
10142.112533,50,32.770611
12595.275035,50,32.810115
7656.60006,50,32.859391
-1848.199942,50,32.888985
12510.200051,50,32.948696
11011.525058,50,32.984065
13630.612535,50,33.031847
7201.362549,50,33.071438
3298.150055,50,33.111274
11782.725056,50,33.157114
10072.725033,50,33.192438
11985.700046,50,33.238249
1226.437559,50,33.291826
11145.050031,50,33.320667
5774.800057,50,33.364823
11459.850059,50,33.420656
7838.187547,50,33.460634
1029.037519,50,33.508871
231.137531,50,33.563038
11569.975052,50,33.605789
5638.27502,50,33.650949
5566.800059,50,33.682932
10712.937559,50,33.730417
9631.612554,50,33.77978
6959.212527,50,33.821751
10505.750059,50,33.86471
8619.025059,50,33.907973
10762.600038,50,33.947515
6056.65006,50,33.989088
13563.337533,50,34.022113
5706.937518,50,34.062016
5737.687559,50,34.109145
9851.98756,50,34.141196
6815.90006,50,34.18924
7837.512558,50,34.233981
8035.062559,50,34.274611
4045.475023,50,34.316135
12143.962544,50,34.363583
9171.53754,50,34.40912
11304.25006,50,34.450178
5005.000061,50,34.48939
7038.775059,50,34.536898
8365.950053,50,34.568643
10320.950049,50,34.62674
11454.800053,50,34.674281
11091.550059,50,34.718006
11637.587547,50,34.759649
-839.949941,50,34.791171
7546.625046,50,34.842459
11671.625057,50,34.886618
-913.512439,50,34.923099
5812.412527,50,34.966394
12385.43756,50,35.013312
8979.375023,50,35.045148
10867.400055,50,35.093011
14339.350056,50,35.14087
8741.425058,50,35.188411
6230.150059,50,35.235151
1482.08756,50,35.279381
5396.500057,50,35.319935
10368.087555,50,35.349455
7687.337549,50,35.400633
12415.175041,50,35.439718
15027.612549,50,35.485391
6403.225057,50,35.526178
6659.587543,50,35.565953
8496.487548,50,35.611424
3794.075058,50,35.65254
2016.575033,50,35.695949
9661.53756,50,35.724258
7123.675058,50,35.773184
5180.237541,50,35.818578
-2654.062441,50,35.849931
10287.450047,50,35.897332
5171.400059,50,35.944829
10165.037547,50,35.986404
9289.975053,50,36.026677
8864.362558,50,36.070666
10846.32505,50,36.102682
11446.487549,50,36.150097
10063.66253,50,36.203321
13737.987555,50,36.229118
12936.300058,50,36.277086
8462.750059,50,36.322685
2400.425059,50,36.364224
3981.075058,50,36.403499
12077.537559,50,36.447065
9869.737559,50,36.482512
10529.787547,50,36.527293
7358.800023,50,36.561878
11943.162558,50,36.609526
6618.675038,50,36.655388
4086.750031,50,36.698546
1418.912559,50,36.737589
14313.287558,50,36.779155
13081.675061,50,36.814696
3078.937559,50,36.860572
14323.050046,50,36.900039
13370.000057,50,36.942741
6231.100048,50,36.975453
-2894.11244,50,37.026404
10852.812552,50,37.070158
11883.900059,50,37.099677
13008.087554,50,37.147502
5980.525043,50,37.193446
11548.037559,50,37.227315
12154.775059,50,37.274812
10728.062554,50,37.306339
1322.862558,50,37.353754
7243.512547,50,37.400957
428.225056,50,37.449311
9332.62506,50,37.481428
6927.300056,50,37.530605
7703.837559,50,37.568388
12710.937539,50,37.607665
4276.125054,50,37.655394
-1397.887439,50,37.686996
6141.625038,50,37.746681
8590.750053,50,37.796149
10298.625054,50,37.83728
8260.00006,50,37.87864
8292.92506,50,37.908155
4509.637525,50,37.956285
6011.725059,50,38.005111
1785.000059,50,38.050393
10294.175059,50,38.082258
6543.25006,50,38.158699
8178.225059,50,38.261264
10941.162551,50,38.327863
10799.550057,50,38.394169
10801.037551,50,38.461024
7687.325059,50,38.510641
8704.975037,50,38.561118
6059.92506,50,38.627759
3101.362556,50,38.67784
4951.912559,50,38.727484
6403.40005,50,38.777255
2870.525042,50,38.827425
8708.975058,50,38.877227
10182.387559,50,38.927245
4189.100059,50,38.97754
6622.487561,50,39.027094
8380.70005,50,39.092873
-620.199941,50,39.140856
6509.037558,50,39.19144
3976.93756,50,39.244922
3237.012559,50,39.286473
5635.875059,50,39.334434
5635.012555,50,39.381891
1511.687558,50,39.433363
7863.850048,50,39.474821
4229.862556,50,39.514072
6358.950059,50,39.557412
5357.650059,50,39.602713
1040.575053,50,39.633718
8270.725059,50,39.696729
10120.887559,50,39.740774
6426.62506,50,39.791824
7435.70005,50,39.843642
8143.875055,50,39.886891
9846.125059,50,39.928419
4412.962558,50,39.966179
8315.775024,50,40.029767
3363.425059,50,40.083234
13126.862557,50,40.128871
6682.73755,50,40.173005
13952.025057,50,40.220412
6904.312559,50,40.268304
6806.400057,50,40.315974
-2809.987443,50,40.355174
2339.212558,50,40.39845
2811.912559,50,40.439225
-4626.857401,50,40.486842
12594.712558,50,40.529638
6158.650036,50,40.577573
9620.037555,50,40.617216
3156.350057,50,40.657773
10013.525059,50,40.696615
4244.66256,50,40.740089
8829.612559,50,40.781179
10866.325058,50,40.806979
5213.012557,50,40.864052
5365.025033,50,40.901275
-1341.112444,50,40.955138
6400.837553,50,40.996543
12186.912557,50,41.030535
12314.600059,50,41.079521
9801.275055,50,41.109043
7528.762543,50,41.156879
1553.750051,50,41.195678
5755.537558,50,41.232459
9921.387558,50,41.280239
1934.975056,50,41.317765
8837.825059,50,41.355051
10816.88756,50,41.390287
8176.675057,50,41.437816
4453.812545,50,41.469243
10507.93755,50,41.51655
7099.775058,50,41.547882
7576.662557,50,41.601574
5996.975057,50,41.64499
11400.60006,50,41.684888
11725.05006,50,42.393067
