#{"t_start": 1774878733.6333108, "env_id": "None"}
r,l,t
1583.875063,50,4.491818
7326.537542,50,4.533108
5618.750048,50,4.57441
12813.662559,50,4.615695
4164.787559,50,4.662571
5417.200066,50,4.70639
8304.030372,50,4.737911
3178.838565,50,4.794089
14698.737548,50,4.833365
8454.437552,50,4.864888
10781.950047,50,4.912832
7348.664736,50,4.94436
13362.375043,50,4.992189
8585.308761,50,5.02991
12369.100074,50,5.07131
8413.312555,50,5.102599
12676.712554,50,5.150024
8424.850074,50,5.197769
-1158.242411,50,5.238787
6336.600046,50,5.27965
11344.137573,50,5.326953
11787.637565,50,5.36753
2824.300051,50,5.402126
12402.25005,50,5.449676
11883.462553,50,5.497147
11438.137558,50,5.536771
7354.309987,50,5.576371
6303.687565,50,5.625916
10539.475089,50,5.673361
7960.562553,50,5.712981
9580.875051,50,5.754372
7184.434696,50,5.800593
10511.00004,50,5.862313
9757.162562,50,5.916676
9693.100059,50,5.969992
12476.591613,50,6.003368
2058.650064,50,6.070155
4934.200656,50,6.115335
2770.450065,50,6.166492
8506.633043,50,6.208211
5927.775054,50,6.255552
13587.812567,50,6.302739
10601.094275,50,6.334305
5932.900064,50,6.382382
2412.350035,50,6.414059
4427.928444,50,6.466832
11986.025055,50,6.508394
1269.100059,50,6.540055
10186.525064,50,6.587738
6167.108853,50,6.63565
11335.575059,50,6.679992
2051.750029,50,6.714486
8644.83755,50,6.765249
7706.372743,50,6.81026
10208.154909,50,6.85354
7444.325056,50,6.889533
4164.248252,50,6.947271
8643.596796,50,6.990827
10331.383576,50,7.038118
10985.187556,50,7.075649
9197.537518,50,7.122951
8598.800048,50,7.165574
7526.537564,50,7.20651
10313.662561,50,7.254216
7785.787555,50,7.30183
5965.062559,50,7.333356
11541.47506,50,7.38092
4037.094024,50,7.428362
6989.037563,50,7.475634
8186.300037,50,7.523174
9081.687554,50,7.56988
9747.475064,50,7.611145
14825.400049,50,7.655697
14444.037564,50,7.697916
1445.743796,50,7.729841
7510.131408,50,7.785994
8386.737582,50,7.824553
10109.675072,50,7.873797
10731.563241,50,7.903258
10182.787565,50,7.950382
522.299093,50,8.004055
6765.67502,50,8.045351
11925.862577,50,8.087149
3418.525061,50,8.13274
12806.162568,50,8.18611
14881.544365,50,8.219508
6667.550054,50,8.267302
5229.360757,50,8.322977
10878.350062,50,8.370386
4779.300191,50,8.418639
4029.794651,50,8.474443
14502.962553,50,8.520002
7736.212577,50,8.571703
8927.087559,50,8.615093
9628.392146,50,8.65872
9180.925054,50,8.709191
7964.750062,50,8.762278
5433.806059,50,8.806632
8061.425052,50,8.854243
11448.72405,50,8.907952
6247.700064,50,8.962623
8985.722923,50,9.011956
9481.150047,50,9.061756
12692.53755,50,9.104054
13813.550056,50,9.161464
7516.732008,50,9.205746
12929.362551,50,9.254216
9622.562552,50,9.301279
8897.474676,50,9.346573
12294.953504,50,9.389629
11248.887535,50,9.439044
15099.187547,50,9.492306
6118.07813,50,9.547445
13677.800076,50,9.597105
9237.13754,50,9.646498
12730.18754,50,9.686141
12492.502642,50,9.735742
8587.537549,50,9.794014
12787.225088,50,9.847294
7001.149881,50,9.892338
8900.88761,50,9.945266
7242.43477,50,9.987087
11375.350055,50,10.054506
9482.20008,50,10.106175
8905.037546,50,10.159742
8916.05007,50,10.20625
2758.687556,50,10.240724
11339.755517,50,10.29708
14782.487568,50,10.336009
12371.762573,50,10.40112
12769.762557,50,10.462299
4084.93579,50,10.511947
8991.662563,50,10.563378
9015.925057,50,10.612776
7665.337541,50,10.662473
11807.053217,50,10.7096
9672.575057,50,10.757005
11351.727885,50,10.809984
2696.175056,50,10.859203
3277.775054,50,10.889161
13883.065889,50,10.942361
2337.762556,50,10.989978
13839.47506,50,11.029517
12594.025056,50,11.072252
10111.150024,50,11.117618
8443.750057,50,11.158995
12256.950048,50,11.205425
7232.200043,50,11.235864
8774.20882,50,11.283666
11392.125069,50,11.331176
11226.462554,50,11.37069
16180.212572,50,11.410503
12534.908981,50,11.441916
8701.886085,50,11.489234
10680.63753,50,11.536585
10916.500056,50,11.580903
7125.600089,50,11.630018
3974.685753,50,11.678747
2851.194923,50,11.710346
10056.419074,50,11.767474
14452.700059,50,11.810476
11906.112561,50,11.851464
6487.93754,50,11.895433
14180.787542,50,11.932719
11051.736821,50,11.978289
10410.793076,50,12.010119
12180.799068,50,12.066092
6363.662574,50,12.10662
12577.920649,50,12.150161
6552.662562,50,12.184033
9861.587558,50,12.232063
13735.872095,50,12.280346
10947.644866,50,12.326955
10352.799747,50,12.374561
3364.650051,50,12.406107
8685.050073,50,12.453451
13387.575062,50,12.484862
12637.312543,50,12.5342
11304.912545,50,12.581526
11155.894125,50,12.624503
15327.844416,50,12.657994
10991.38754,50,12.711617
11611.719201,50,12.755535
9922.962549,50,12.795075
9991.91255,50,12.842103
11528.707611,50,12.879941
9202.525853,50,12.911691
3141.844664,50,12.963732
13122.137541,50,13.005278
10572.112554,50,13.044634
10435.155189,50,13.08778
8066.637569,50,13.131424
7296.975055,50,13.173651
10135.362556,50,13.216411
10409.412586,50,13.259945
10615.893778,50,13.29135
10082.600059,50,13.338641
5829.962562,50,13.390557
14320.134699,50,13.433163
5757.825077,50,13.48096
8148.150054,50,13.512948
11215.312556,50,13.566269
6840.762541,50,13.610046
13292.392858,50,13.657064
6635.75008,50,13.702261
8197.637576,50,13.733749
12872.650044,50,13.780984
6239.100066,50,13.828527
15026.31255,50,13.876284
12319.775022,50,13.917836
14548.600061,50,13.961214
7774.525066,50,13.991059
6927.204389,50,14.03519
13258.300059,50,14.089372
14061.526227,50,14.134014
11602.937558,50,14.175632
2788.500076,50,14.209273
5489.287543,50,14.268837
9889.916997,50,14.304468
6973.150042,50,14.351682
6910.125036,50,14.399333
9444.7251,50,14.440948
8306.425058,50,14.490047
7249.677392,50,14.525597
9108.640606,50,14.57285
9028.487579,50,14.604885
6851.347625,50,14.65219
15849.737556,50,14.700299
10815.740197,50,14.747851
6144.470003,50,14.794233
11176.576262,50,14.843816
5943.742814,50,14.888754
10090.562449,50,14.920339
9599.575066,50,14.976759
10931.339971,50,15.015227
10981.887532,50,15.068701
14300.737539,50,15.110039
7180.600052,50,15.152911
7729.629274,50,15.196571
11524.225517,50,15.237188
7317.853117,50,15.282843
6418.699755,50,15.324187
6689.522552,50,15.363751
10921.253608,50,15.419431
10307.138689,50,15.464754
8553.427774,50,15.506245
12059.453996,50,15.55467
14078.550056,50,15.595236
11108.593104,50,15.632445
6140.961516,50,15.682252
10908.312583,50,15.727702
11192.325071,50,15.775229
6559.937545,50,15.82632
8867.253954,50,15.881541
8715.162564,50,15.930897
8761.150055,50,15.964468
13025.301154,50,16.017797
11096.064697,50,16.059023
14525.300058,50,16.10864
11136.737552,50,16.138131
7532.125039,50,16.185254
14086.44465,50,16.23485
2815.814542,50,16.280199
8009.487564,50,16.324101
12149.711626,50,16.365115
10961.402809,50,16.40852
9675.224692,50,16.450055
12323.700651,50,16.485941
13666.925047,50,16.533147
10809.237555,50,16.577528
7400.312572,50,16.623779
12305.200041,50,16.659596
12908.968132,50,16.709782
15190.837554,50,16.750319
10158.76267,50,16.786915
13534.462547,50,16.83359
3333.300054,50,16.880906
11142.321423,50,16.92848
13617.974733,50,16.960018
11950.991326,50,17.013166
13224.100035,50,17.058616
9392.329891,50,17.098418
4376.072574,50,17.149871
7866.925048,50,17.191175
12888.112553,50,17.228066
8860.901697,50,17.285153
11956.475071,50,17.32319
13112.025048,50,17.354929
9325.402881,50,17.402269
7703.275048,50,17.44994
4177.902812,50,17.49737
9339.984301,50,17.528863
11722.800084,50,17.583446
8365.161806,50,17.624059
9689.506733,50,17.655942
13003.680866,50,17.703553
10714.194353,50,17.751333
10845.387571,50,17.798807
12169.375055,50,17.848661
9226.562551,50,17.880015
12558.167301,50,17.926386
9969.662563,50,17.97763
9967.912561,50,18.025149
5491.332704,50,18.065408
9303.479465,50,18.107689
11901.174824,50,18.149172
13310.937558,50,18.194458
6991.765687,50,18.240004
3882.912559,50,18.28479
5028.12506,50,18.332411
9272.894684,50,18.36791
12974.193666,50,18.423682
11436.778648,50,18.46698
12695.612545,50,18.494767
7842.162574,50,18.542104
4199.483243,50,18.587505
7496.966954,50,18.621264
4406.402504,50,18.674572
11409.423262,50,18.716192
11103.200065,50,18.757822
13079.112531,50,18.801454
13089.6494,50,18.842822
11272.450048,50,18.88797
9679.712576,50,18.921961
10623.952809,50,18.971556
12247.557813,50,19.016926
12308.500016,50,19.064959
13579.597958,50,19.095745
6969.614339,50,19.144877
9358.055781,50,19.182106
7096.383805,50,19.238755
13859.239989,50,19.282549
8662.874856,50,19.325658
12926.87505,50,19.364838
12698.095122,50,19.414016
9975.196321,50,19.455609
11856.162582,50,19.503112
10305.720923,50,19.542661
6991.025019,50,19.586286
10035.950055,50,19.625431
8781.041787,50,19.670971
7877.275074,50,19.712247
14565.713176,50,19.7438
12073.52662,50,19.792281
11865.875048,50,19.838812
14284.162556,50,19.889925
13220.812579,50,19.933218
-3043.412449,50,19.964957
11160.083166,50,20.020638
10962.295721,50,20.061922
9019.942585,50,20.109159
9800.325056,50,20.138417
13033.867122,50,20.187936
6131.764035,50,20.227468
10752.750033,50,20.270651
11850.550708,50,20.296429
13542.687562,50,20.35791
6643.337554,50,20.391526
11781.187556,50,20.444967
13719.937553,50,20.48651
14241.51429,50,20.518339
13261.463638,50,20.565598
6841.100068,50,20.619177
4912.774294,50,20.658714
12934.137546,50,20.704916
12371.249014,50,20.755675
11191.174533,50,20.795213
9463.511032,50,20.835936
10233.637526,50,20.866365
13610.183894,50,20.91433
12274.697087,50,20.961941
10681.982903,50,21.009939
11474.232127,50,21.041675
12048.033885,50,21.09769
6197.850092,50,21.136237
14262.157595,50,21.185175
13424.659345,50,21.231411
12104.140001,50,21.274689
7589.467264,50,21.320277
10173.875073,50,21.364566
9540.187576,50,21.409059
11212.100077,50,21.448593
11567.661842,50,21.489897
8585.61589,50,21.531172
5057.212564,50,21.572703
13557.875042,50,21.609985
10663.239481,50,21.657546
12673.66252,50,21.68931
7132.400032,50,21.73698
10406.201121,50,21.768957
8649.06259,50,21.816782
8099.812541,50,21.868727
12973.753576,50,21.915864
5983.612548,50,21.957504
3181.272917,50,21.999129
14483.628111,50,22.038503
12159.511099,50,22.082145
11406.08753,50,22.118105
10527.293262,50,22.169644
12013.040901,50,22.210045
15124.575063,50,22.253081
5747.762552,50,22.292658
8910.386611,50,22.344305
10875.115745,50,22.388228
9749.437556,50,22.419976
8770.612566,50,22.474188
11276.100039,50,22.514981
11529.446107,50,22.552512
10157.362577,50,22.595964
7753.800054,50,22.625553
10922.175066,50,22.689583
11093.074065,50,22.730889
6470.092573,50,22.77418
8856.833313,50,22.817107
11489.297698,50,22.860119
7514.275091,50,22.902003
15584.748759,50,22.943866
12639.201451,50,22.98985
11219.057623,50,23.034135
9909.139301,50,23.067404
5219.586116,50,23.114639
10960.664325,50,23.162709
4450.974798,50,23.210307
7940.20009,50,23.242179
4506.070418,50,23.296001
8655.360451,50,23.341364
15073.0834,50,23.370099
6927.762551,50,23.42593
11719.450048,50,23.469285
5771.225057,50,23.512945
14711.92657,50,23.554565
10376.397009,50,23.595955
4828.137561,50,23.639323
-1198.93977,50,23.686707
4853.645063,50,23.716554
8279.661435,50,23.772272
9931.870857,50,23.826329
11897.643481,50,23.875503
11277.553415,50,23.938753
8864.762556,50,23.986428
2661.300025,50,24.029713
9453.400032,50,24.069321
11659.360388,50,24.110708
12878.432374,50,24.156137
8568.700391,50,24.19184
9601.912584,50,24.247486
11735.910472,50,24.292856
9906.80159,50,24.338411
7239.678449,50,24.381426
8135.468346,50,24.413404
12294.237518,50,24.47095
6352.254562,50,24.516415
12839.222318,50,24.555749
12023.312583,50,24.602812
12178.480422,50,24.65062
4954.35026,50,24.691105
9449.133284,50,24.731536
12415.986272,50,24.775347
13338.887567,50,24.820792
14326.200052,50,24.864082
13663.787573,50,24.917232
10522.80783,50,24.966387
11594.954947,50,25.014014
11466.762544,50,25.057608
14244.425047,50,25.103281
13432.230233,50,25.146715
1293.225055,50,25.189283
2566.825063,50,25.219497
11110.749888,50,25.26726
6381.707733,50,25.310508
-2224.006677,50,25.35405
7917.873122,50,25.396463
13877.145411,50,25.441531
11308.437542,50,25.473359
-2430.37493,50,25.521017
8423.562562,50,25.568314
3338.574986,50,25.599858
12460.129585,50,25.647109
14655.299033,50,25.694519
13058.009598,50,25.726005
13941.325045,50,25.773254
13380.728806,50,25.820746
12642.150063,50,25.876361
10127.975089,50,25.921852
11120.087549,50,25.965267
14564.902548,50,25.995261
10789.786327,50,26.042219
8702.887522,50,26.090685
15840.626117,50,26.13693
12282.150075,50,26.184807
6406.862535,50,26.216493
15321.654759,50,26.267854
10580.050035,50,26.311008
9874.312561,50,26.354644
9773.731237,50,26.401442
2625.375059,50,26.438357
8488.434272,50,26.491432
13679.812549,50,26.53481
11470.304924,50,26.584141
11181.597842,50,26.625613
8246.779552,50,26.667953
9802.012556,50,26.706798
13870.49949,50,26.75403
12990.08632,50,26.793765
9500.305444,50,26.833102
5046.450061,50,26.880437
12370.753361,50,26.913022
7905.595975,50,26.959678
12805.108727,50,27.015343
13619.038302,50,27.062364
8485.668034,50,27.103904
-1036.08744,50,27.145446
7180.272742,50,27.192556
9895.575085,50,27.241093
2077.162575,50,27.284636
14176.576269,50,27.328403
7347.412592,50,27.370036
10102.698599,50,27.415679
11291.137566,50,27.46106
12891.900055,50,27.500426
13452.727896,50,27.542052
13442.587553,50,27.583429
5222.732908,50,27.624972
14162.312574,50,27.656326
2988.989333,50,27.7143
8274.550073,50,27.757792
8642.225037,50,27.799208
10197.424288,50,27.84665
13360.80584,50,27.888263
12643.926869,50,27.932005
12875.758186,50,27.973287
6066.825055,50,28.004811
14756.975087,50,28.052756
11653.116814,50,28.097438
12230.460224,50,28.140469
15649.150054,50,28.179748
8242.317831,50,28.230997
7177.237547,50,28.272091
14154.366556,50,28.305705
-6557.374934,50,28.35281
9052.590956,50,28.400247
9659.637553,50,28.446336
10264.887543,50,28.488859
5856.175108,50,28.52593
12815.937585,50,28.581237
10167.887563,50,28.620069
9473.553411,50,28.667551
5861.104946,50,28.722627
11748.02507,50,28.767905
14947.997479,50,28.809328
11305.967483,50,28.840738
10287.727388,50,28.893145
3410.449008,50,28.942888
10964.018429,50,28.983195
